DateTime,Entries,UniqueIPs
1507776122,3299,3351
1507777321,3296,3348
1507778521,3302,3354
1507779122,3304,3355
1507779723,3324,3376
1507780322,3339,3393
1507780922,3342,3396
1507781522,3349,3405
1507782121,3343,3398
1507782721,3344,3399
1507783322,3351,3406
1507784522,3346,3400
1507785721,3344,3398
1507786921,3339,3394
1507788122,3340,3395
1507789322,3339,3394
1507790522,3336,3397
1507791122,3335,3396
1507791722,3336,3397
1507792922,3354,3417
1507794122,3353,3417
1507795322,3352,3416
1507796522,3360,3424
1507797121,3363,3427
1507797721,3353,3417
1507798921,3354,3418
1507800122,3352,3415
1507800721,3346,3409
1507801322,3347,3410
1507802521,3354,3415
1507803121,3352,3414
1507803721,3354,3417
1507804922,3352,3415
1507805522,3344,3407
1507806122,3354,3417
1507807322,3368,3433
1507807921,3365,3429
1507808521,3368,3432
1507809122,3369,3433
1507810921,3363,3429
1507812721,3363,3430
1507814521,3362,3429
1507815722,3364,3431
1507816921,3359,3426
1507818122,3364,3431
1507819321,3361,3429
1507820522,3362,3430
1507821722,3364,3432
1507822921,3372,3442
1507824722,3366,3436
1507825321,3375,3445
1507825922,3378,3448
1507826522,3379,3449
1507827721,3379,3448
1507828922,3374,3444
1507830121,3375,3443
1507831322,3380,3448
1507832522,3378,3446
1507833722,3366,3433
1507834321,3366,3433
1507834922,3361,3428
1507836121,3359,3425
1507836721,3354,3420
1507837321,3354,3421
1507838521,3359,3426
1507839121,3359,3427
1507839722,3364,3432
1507840321,3361,3429
1507840922,3362,3430
1507842121,3360,3430
1507843322,3355,3425
1507844521,3359,3429
1507845721,3350,3419
1507847521,3350,3419
1507848121,3348,3417
1507848722,3352,3422
1507849321,3350,3419
1507849921,3351,3420
1507850522,3356,3426
1507851722,3367,3437
1507852321,3371,3442
1507852922,3375,3446
1507853522,3372,3443
1507854122,3371,3441
1507855321,3379,3449
1507856522,3380,3451
1507857122,3381,3452
1507857721,3387,3459
1507858921,3387,3460
1507860122,3371,3446
1507861322,3367,3442
1507862521,3368,3443
1507863721,3360,3435
1507865521,3364,3440
1507866122,3364,3440
1507867321,3363,3439
1507868522,3354,3430
1507869721,3352,3428
1507870322,3371,3447
1507870921,3373,3449
1507872121,3369,3445
1507872722,3366,3443
1507873322,3367,3444
1507874521,3368,3445
1507875121,3374,3452
1507875722,3374,3452
1507876322,3376,3454
1507876921,3378,3456
1507879322,3375,3453
1507881722,3374,3452
1507882322,3378,3456
1507882921,3380,3458
1507883521,3376,3454
1507884122,3377,3455
1507885321,3375,3453
1507886522,3374,3451
1507887722,3379,3456
1507888921,3398,3475
1507889522,3398,3475
1507891321,3394,3470
1507892522,3387,3463
1507893721,3383,3459
1507895522,3381,3457
1507896122,3382,3458
1507897321,3376,3451
1507898522,3384,3458
1507899122,3390,3464
1507899721,3392,3466
1507900321,3389,3463
1507900922,3388,3462
1507902121,3390,3464
1507902721,3390,3464
1507903321,3384,3458
1507903921,3382,3456
1507904522,3378,3452
1507905122,3381,3455
1507905722,3370,3444
1507906921,3370,3443
1507908121,3368,3441
1507908721,3364,3436
1507910521,3369,3442
1507911722,3384,3457
1507912322,3398,3471
1507912921,3398,3470
1507914121,3397,3469
1507916522,3393,3465
1507917122,3394,3466
1507917722,3391,3462
1507918922,3398,3470
1507920121,3395,3467
1507921322,3389,3461
1507922521,3390,3462
1507923722,3387,3459
1507924321,3388,3460
1507925521,3385,3459
1507926121,3382,3457
1507927322,3383,3460
1507928521,3377,3453
1507929721,3374,3450
1507930322,3375,3451
1507930922,3376,3452
1507931521,3365,3441
1507932121,3358,3434
1507932721,3366,3442
1507933321,3369,3445
