DateTime,Entries,UniqueIPs
1506429985,5695,5695
1506433586,5804,5804
1506437186,5916,5916
1506440786,5986,5986
1506444386,6064,6064
1506447986,6126,6126
1506451586,6221,6221
1506455186,6293,6293
1506458786,6377,6377
1506462385,6445,6445
1506465986,6511,6511
1506469586,6569,6569
1506473186,3890,3890
1506476786,3978,3978
1506480386,4070,4070
1506483986,4151,4151
1506487586,4250,4250
1506491186,4385,4385
1506494786,4506,4506
1506498386,4669,4669
1506501986,4947,4947
1506505586,5243,5243
1506509186,5627,5627
1506513687,5964,5964
1506517286,6267,6267
1506520886,6437,6437
1506524487,6701,6701
1506528086,6953,6953
1506531687,7057,7057
1506535286,7133,7133
1506538887,7229,7229
1506542486,7323,7323
1506546086,7412,7412
1506549687,7498,7498
1506553287,7575,7575
1506556886,5030,5030
1506560486,5109,5109
1506564087,5197,5197
1506567687,5263,5263
1506571287,5341,5341
1506574886,5443,5443
1506578487,5614,5614
1506582087,6107,6107
1506585687,6604,6604
1506589287,6982,6982
1506592886,7089,7089
1506596487,7255,7255
1506600087,7477,7477
1506603687,7572,7572
1506607287,7701,7701
1506610887,7814,7814
1506614487,7928,7928
1506618087,8008,8008
1506621686,8091,8091
1506625287,8166,8166
1506628886,8241,8241
1506632487,8317,8317
1506636087,8395,8395
1506639687,8473,8473
1506643287,4933,4933
1506646887,4995,4995
1506650487,5108,5108
1506654086,5283,5283
1506657687,5385,5385
1506661287,5464,5464
1506664887,5605,5605
1506668486,5765,5765
1506672087,5963,5963
1506675687,6074,6074
1506679287,6203,6203
1506682887,6357,6357
1506686487,6474,6474
1506690087,6613,6613
1506693687,6766,6766
1506697287,6891,6891
1506700887,7098,7098
1506704487,7214,7214
1506708087,7319,7319
1506711687,7480,7480
1506715287,7590,7590
1506718888,7680,7680
1506722487,7754,7754
1506726088,7846,7846
1506729687,4308,4308
1506733287,4407,4407
1506736887,4618,4618
1506740487,4728,4728
1506744087,4901,4901
1506747687,5023,5023
1506751287,5144,5144
1506754888,5251,5251
1506758487,5354,5354
1506762088,5472,5472
1506765687,5896,5896
1506769287,6168,6168
1506772887,6329,6329
1506776487,6809,6809
1506780088,7235,7235
1506783687,7526,7526
1506787287,7837,7837
1506790888,7962,7962
1506794488,8031,8031
1506798088,8135,8135
1506801687,8288,8288
1506805287,8366,8366
1506809788,8483,8483
1506813387,8569,8569
1506816987,5561,5561
1506820588,5635,5635
1506824188,5719,5719
1506827787,5808,5808
1506831388,5881,5881
1506834988,5944,5944
1506838587,6022,6022
1506842187,6120,6120
1506845787,6188,6188
1506849387,6289,6289
1506852988,6367,6367
1506856587,6438,6438
1506860188,6534,6534
1506863787,6637,6637
1506867388,6738,6738
1506870988,6870,6870
1506874588,6978,6978
1506878187,7060,7060
1506881787,7142,7142
1506885387,7250,7250
1506888988,7319,7319
1506892587,7387,7387
1506896187,7447,7447
1506899788,7542,7542
1506903387,3241,3241
1506906988,3322,3322
1506910588,3436,3436
1506914187,3674,3674
1506917788,3805,3805
1506921387,3878,3878
1506924988,3985,3985
1506928588,4098,4098
1506932188,4243,4243
1506935788,4430,4430
1506939388,4549,4549
1506942988,4648,4648
1506946588,4793,4793
1506950188,4881,4881
1506953787,5025,5025
1506957388,5243,5243
1506960987,5331,5331
1506964588,5413,5413
1506968188,5479,5479
1506971788,5625,5625
1506975388,5823,5823
