DateTime,Entries,UniqueIPs
1507740495,22456,23749
1507741494,23053,24421
1507742426,23651,25113
1507743403,24163,25671
1507744348,24903,26522
1507745324,25217,26892
1507747768,26192,28037
1507748915,26447,28362
1507749854,26743,28707
1507750834,26985,28989
1507751772,27333,29373
1507752749,27900,30023
1507753702,28170,30356
1507754670,28577,30829
1507755620,28951,31253
1507756592,29104,31426
1507757551,29548,31972
1507758496,29792,32271
1507759464,30250,32801
1507760425,30621,33229
1507761383,30973,33670
1507762343,31267,34031
1507763330,31474,34288
1507764256,31896,34788
1507765229,32320,35283
1507766175,32799,35834
1507767159,33208,36307
1507768092,33664,36852
1507769083,33960,37198
1507770040,34090,37363
1507771101,34206,37492
1507772180,34407,37732
1507773140,34397,37722
1507774094,34509,37863
1507775066,34810,38225
1507776022,35077,38544
1507776974,35373,38897
1507777954,35607,39176
1507778891,35957,39593
1507779855,36305,40009
1507780838,36713,40488
1507782039,37040,40899
1507782995,37268,41153
1507783944,37430,41346
1507784893,37520,41462
1507785876,37549,41499
1507786823,37641,41618
1507787776,37615,41587
1507788756,37841,41856
1507789701,38192,42274
1507790656,38435,42571
1507791637,38644,42843
1507792582,38738,42960
1507793560,38939,43219
1507794498,39224,43560
1507795464,39271,43639
1507796417,39436,43840
1507797410,39575,44008
1507798332,39505,43944
1507799305,39551,44021
1507800264,39664,44161
1507801217,39726,44242
1507802182,39777,44338
1507803157,39839,44451
1507804095,40028,44743
1507805057,40209,44985
1507806039,40277,45101
1507806977,40265,45126
1507808664,40323,45243
1507809628,40406,45344
1507810590,40511,45468
1507811554,40659,45655
1507812507,40765,45759
1507813463,40920,45945
1507814434,41017,46051
1507815374,41193,46259
1507816333,41309,46401
1507817329,41364,46473
1507818264,41330,46423
1507819227,41337,46423
1507820184,41328,46376
1507821154,41340,46371
1507822091,41303,46302
1507823079,41215,46180
1507825268,41086,45979
1507826174,41096,45976
1507827153,41045,45914
1507828104,41049,45928
1507829081,41003,45870
1507830013,40965,45816
1507830988,40995,45830
1507832185,40834,45617
1507833136,40996,45813
1507834107,41097,45927
1507835072,41058,45873
1507836012,41046,45832
